sequence,score
政府 負責 好像 權 表達 意見 不能 不同 不能,2.1952311580021364
以前 到現在 說 個人 身份 表達 意見 可能 批淮 簽署 宣誓 証實 個人 意見 自由 剝奪,5.355597121780194
人民 主 派別 議員 名字 智 上 二 年 以前 立 法 會 搶 保安 屋 女 負責 電話 文件 立 法 會 完成 調整 報告 行為 罪 證據 懲罰 能,4.764665226260837
包括 大樓 二 升降機 故意 搶走 女 負責 電話 文件 她 跟 要 拿回 電話 收起 拒絕 負責 報告 說 流淚,5.250050316762453
基本 法 規則 立 法 會 議員 行為 罪 全部 議員 三 分 二 能 懲罰 懲罰 立 法 會 現在 議員 身份 取消 能 但是 現在 準備 會 完結 談 懲罰 情況 不能,5.459468699918347
現在 身份 議員 希望 議程 全部 計劃 跟 開會 會 幾 月 幾 日 期間 前 完成 如果 任何 完成 未 給 我 有 遺憾,4.199685502744491
真 智 懲罰 檢控 有 上 年 有 關 東 裁判 真 普通 一般 襲擊 襲擊 <MUMBLE> <MUMBLE> 懲罰 二 百 四 十 小時 社會 服務 <X> 三 千 八 百 懲罰 錢,4.544416135376479
人民 建築 聯 立 法 會 議員 名字 C 調查 <BAD> 以前 政府 梁 英 接受 U G L 真 錢 行賄 真 文件 英 有 變 一定,3.4739881326242505
C 他 專 委員 會 覺得 行為 有罪 懲罰,1.911987590403028
行為 公 開 任何 懷疑 有 能力 能 獨立 真 獨立 決定 影響 某人 負面,3.2249708656277014
委員 會 覺得 現在 影響 立 法 會 全部 聲譽 不 行為 罪 不,2.172686335780981
委員會 二 人民 主 團體 說 覺得 不合理 報告 C 有 少少 誤會 立 法 會,2.8055701729172777
地鐵 決定 今 年 全部 負責 錢 支薪 仍然 但是 另 特別 獎 錢 給 會 工 會 說 覺得 失望 不滿 不滿 因為 我們 支薪,4.916253667260889
地鐵 上 年 有 超 一 百 億 賺 仍然 支薪 覺得 現在 影響 <BAD> 下 年 要 減 支薪 約 見 運輸 房屋 權 C 帆船 有 不滿 表達,4.369137000126466
澳洲 政府 權 名字 莫 考慮 香港 區域 區域 安全 法 規則 影響 香港 人 保護,3.3421518624968334
給 任何 人 簽證 跟 甚麼 規則 或者 限制 甚麼 工作 <MUMBLE> 全部 澳洲 主 權,2.80701868875999
澳洲 傳媒 報道 跟 加拿大 停 香港 引渡 規則 考慮 澳洲 防 部 名字 雷 美國 權 負責 <X> 日本 名字 河 三 視像 開會,4.755377309544124
<MUMBLE> 共同簽署 聲明 注意 香港 安全 法 規則 <MUMBLE> 擔心 人 權 或者 自由 影響 限制 有 內地 多次 說 內地 香港 事 <MUMBLE> 內地 任何 外國 幹預我 沒 權,5.4835707034918375
毒品 買賣 或者 身份 隻重 間諜 真 外國 一 樣 複製 法 規則 跟 做 <MUMBLE>,3.31275064049335
<X> 有時 下雨 晚上 有 雲 多 最 低 溫度 二 九,1.4853844221210406
區域 區域 最 高 溫度 三 二 新界 高 三 十 三 三 四 風 西 南 <MUMBLE> 海 附近 強 風,1.9035313755705139
未來 一 天 兩 天 <MUMBLE> 太陽 熱 有些 區域 有 雨,1.513667767677258
現在 肺 發炎 至今為止 好像 現在 最 嚴重 ,1.721563117797595
再 加 二 八 肺 發炎 証實 ,0.6087663291588141
差不多 六 十 百分比 這 本地 傳染 有 另 三 十 三 現在 証實 肺 發炎 有 ,2.29457709585212
八 本地 傳染 不知道 如何發生 有 部分 居住 哪裡 雲 山 ,2.529950463784438
入 處 深圳 灣 監督 站 職員 証實 肺 發炎 一 樣 居住 雲 山 ,2.088089739015798
擴散 地方 派 派 派 樽 有 ,0.6327062933263135
感覺 肺 發炎 發生 直到 現在 最 嚴重 ,1.897734913616329
三 月 比較 多 甚麼 返回 返回 關於 或者 ,1.9973636802761168
酒吧 組 他們 真 社 地區 地區 傳染 不 現在 看 多 普通 居住 人 ,2.6930706609712844
如果 大家 控制 <MUMBLE> 自 防 ,0.9279973534028361
各處爆發 機會 情況 嚴重 會 ,1.2319624653689036
另 十 二 返回 返回 <MUMBLE> 英國 法國 德國 菲律賓 飛回 飛回 飛回 ,3.734328450922217
雲 山 重複 重複 重複 有 各處爆發 有 居住 附近 人 感覺 內部 各處爆發 擴散 現在 我 現在 怕 感覺 有 問 不 <MUMBLE> 不 <MUMBLE>,4.161669004720499
害 人 如果 我 病 有 害 不能,0.4982205172840324
政府 下 星期 開始 香港 <MUMBLE> 香港 全部 老 宿舍 各種 職員 評估 檢測 <X> 沙 田 水 O 邨 <MUMBLE> 檢測 ,3.1270139396977155
水 O 邨 各處爆發 衞生 防 中 心 下午 接走 接走 負責 有 居住 人 消息 說 以前 証實 接觸 附近 人 ,4.4821549050822815
說 全部 說 先 完 快 爭取 下 星期 再 開始 處理 ,1.4426805288675237
餐廳 <X> 的士 司機 組 組 評估 檢測 名字 C 說 快 說 會 日期 確定 未 ,2.5818130593547557
人 多 可能 挑選 挑選 挑選 檢測 T V B 報道 ,3.7018096081399428
現在 肺 發炎 全部 情況 <X> 擔心 所以 仍然 繼續 <X> 評估 危險 ,2.8523347887499733
監督 餐廳 玩 各種 地方 防 各種 東西 今日 再次 限制 開始 日 十 四 期間 旺角 路 茶樓 跟 限制 限制 座位 座位 入 入 計算 超 全部 座位 座位 六 十 百分比 不能 ,7.906130816503578
自 識做 方法 有 部分 人 來 口罩 沒 聊天 <MUMBLE> ,1.7922481981612637
林 月 說 反對 修改 法 規則 各處爆發 有 三 千 多少 學生 拘捕 拘捕 看出 知道 教育 <MUMBLE> 政府 怪罪於 <MUMBLE> 希望 這 香港 安全 法 規則 使得 教育 重複 路 正確 ,6.423951967701856
新加坡 國 會 選 選 名字 L 龍 負責 帶領 團體 <MUMBLE> 保護 <MUMBLE> 仍然 能 厲害 <X> 命名 <MUMBLE> 代替 名字 王 地區 地區 好險 贏 ,4.543642950263474
政府 有權利的人 林 月 說 反對 修改 法 規則 影響 <X> <X> 各處爆發 三 千 多少 這 學生 拘捕 拘捕 <MUMBLE> 影響 教育 <BAD> 團體 政府 監督 好像 ,5.038769323608219
香港 感覺 香港 年輕 全部 問題 甚麼 ,1.9080088917202966
有 誰 爭論 <X> 保留 香港 獨立 或者 違法 是不是 名字 C 說 交給 法 屋 決定 T V B 報道 ,3.5000528530160313
但是 我 想 提醒 提醒 兩 我 想 說 兩 歷史 很久以前 人 名字 馬 照 另 項 ,2.069890690840062
政府 以前 說 接收 很多投訴 有 關於 選 選 名字 違反 香港 安全 法 規則 現在 瞭解 情況 名字 耀 說 所有 安排 跟 法 規則 合理 信 心 <MUMBLE> <X> 十 百分比 人 投票 會 ,5.873592685303855
香港 市民 <MUMBLE> 打擊 打擊 打擊 <X> 堅持 能 ,2.5703751243177018
人 主 團體 希望 這 選 選 一起 投票 九 月 換屆 人 能 使得 能 位置 位置 多 ,2.872823967687787
工 人 負責 名字 團體 能 新 地區 地區 這 議員 身份 這 龍 不滿 表現 ,2.8363123511432224
一齊 時間 我 看出 結果 情況 看出 新加坡 他們 全部 肺 發炎 苦 不安 這 感覺 這 真 好 選 不 ,4.009031200229332
日本 西 南 地區 下雨 繼續 加 六 十 六 死亡 <X> 最 小 一 四 四 <BAD> 不見 ,2.211814705190548
現在 冠狀病毒 肺 發炎 影響 多 地區 地區 政府 接受 內部 幫 救 救 ,2.8402495925487186
最 低 溫度 二 九 差不多 明日 天氣 熱 各地區 最 高 溫度 三 十 三 新 尺 氣溫升高 三 四 三 五 風 南 未來 一 日 兩 日 天氣 陽光 熱 ,3.746969374168766
今日 溫度 三 一 濕 百分比 七 六 ,1.231249066946868
名字 香港 泰國 保護 老 中 心 團體 這 再次 証實 有 二 三 這 安慰 老 宿舍 屋 團體 說 這 肺 這 情況 有 老 中 心 甚麼 中 心 可能 要 暫時 停 停 要 ,4.097804947688477
政府 這 防 病 計劃 加 嚴 桌 多人坐下 八 人 以上 不能 另 酒吧 <BAD> 多人坐下 四 個 <BAD> 限制 ,3.2900297920490384
名字 報道 政府 準備 餐廳 人 限制 重複 誰 餐廳 擔心 再次 減少 人 蜂擁而至 顧慮 怕 生意 虧損 ,4.713553978684873
全部 熟悉 了 <X> 人 十 二 十 三 多 人 一 起移動 喫飯 能 剛剛 政府 錢 派發 一 萬 能 一 筆 錢給我 錢 能 全部 人 錢 保留 多 ,3.229460096850153
但是 誰 晚上 外 喫飯 或者 擺酒 結婚 或者 生日 <MUMBLE> 這 <X> 生 嬰兒 一 個 月 滿 全部 取消 取消 取消 <MUMBLE> 延後 可能 ,4.424407641053913
全部 人 去 外 沒興趣 變 減少,1.333426523320325
新 計劃 酒樓 一 臺 全部 人 圍圈坐下 十 二 預訂 準備 <BAD> 預訂 預訂 能 但是 分開 圍圈坐下 要 如何 方法 計劃 有 圍圈坐下 八 個 給 吸引 專業 負責 說 第 三 爆發 人 方法 防 如何 ,7.567833490927576
我們 現在 我 年長 <X> 會 顧慮 會 有 影響我 變 傳染 擴散 家 全部 麻煩 <MUMBLE> ,3.2511991782145824
希望 快 求 允許我 全部 病 快 清除 清除 清除 ,2.5319522028856922
這 同意 這 想 政府 計劃 監督 嚴 加 這 同意 ,1.5484913430896183
這 土瓜灣 餐廳 屋 屬於 全部 的士 喫 蜂擁而至 全部 聚集 喫飯 ,2.8771774801493644
真 大家 小心 小心 顧慮 不 這 這 這 有 部分 ,1.9387800460001015
暫時 我 去 的士 不 這 這 証實 病 我 會 怕 人 坐 減少 怕 影響我 ,1.852314542476015
會 這 不同部門 我 聯絡多處 工作 開始 進行 會 ,2.0401658323250866
雲 山 <BAD> 名字 <BAD> <BAD> 香港 泰國 保護 老 中 心 這 爆發 加 有 團體 全部 <MUMBLE> 這 現在 情況 可能 這 早上 甚麼 中 心 服務 可能 要 停 ,3.8507234306983626
題目 說 批准 立 會 文 關於 <BAD> 加 長 法 決定 <BAD> 懷孕 放假 這 長 <BAD> 周 十 四 ,2.009525365337873
澳洲 加 長 香港 有 <BAD> 香港 學生 工作 簽證 加 期間 加 長 允許 誰 入 資格 澳洲 留下 政府 內地 說 幹擾 政 內部 ,4.684739514040916
新聞 時間 關於 香港 情況 投票 請看 ,2.204795436814936
另 新聞 立 會 文 第 一 第 二 第 三 <MUMBLE> 加 時間 長 法 決定 懷孕 放假 加 周 十 四 計劃 批准 ,2.2214451438497265
這 內地 監督 香港 安全 規則 這 澳洲 去 同 香港 簽約 關於 引渡 這 真 <MUMBLE> 有 變 完 ,2.8106715666299906
今日 澳洲 想 如何 <MUMBLE> 引渡 這 現在 簽約 完 停 <MUMBLE> 告訴 完 香港 <MUMBLE> 告訴 這 內地 政府 完 ,3.2865100375120666
澳洲 墨爾本 這 關於 新 冠狀病毒 病 這 部分 再 設障 設障 六 星期 ,3.0616392608045033
再 設障 設障 一 日 全部 蜂擁而至 冷清 人 要 如果 回去 工作 讀書 買 食物 或者 醫生 各種 這 家 走 不能 ,4.8295008281632645
<MUMBLE> 天氣 情況 空氣 雲 多 熱 最 低 二 九 ,0.9820534335281939
現在 溫度 三 十 濕 七 十 七 百分比 ,1.0798985162686965
環境 保護 屋 說 空氣 質量 健康 請看 請看 低 <MUMBLE>,2.9863167472812684
今日 冠狀病毒 肺 發炎 加 四 十 一 有 一 半 不知 來源 傳播 ,2.179561363881948
有 証實 肺 發炎 試過 捐 血 醫 屋 病 人 試過 用 這 血 裡面 細胞 血 ,2.1356558496277787
以前 決定 兩 日 後 書 大排檔 延後 有 部分 商人 評論 遲 決定 ,2.6067637464286473
市民 看 肺 發炎 嚴重 逃跑 內地 ,1.8181860372988936
裡面 二 十 不知 來源 傳播 安排 最近 最 高 承認 設障 監督 完成 不能 ,3.9526692086155406
 現在 計算 計算 計算 多 上升 去 去 去 地方 多 要 分開 分開 人 或者 接觸 多 ,3.287894048097161
各處分開 完 做 完成 可能 有 看不到 收起 社 地區 地區 傳播 擴散 會 ,3.3129486421057974
香港 第 一 次 發現 証實 肺 發炎 試過 捐 捐 血 <MUMBLE> 抽血 這 插入 輸血 血 傳播 冠狀病毒 肺 發炎 機會 低 ,4.1991654586344
捐 血 病 人 過程 冠狀病毒 肺 發炎 有 跟 這 血 輸血 輸血 病 人 沒 傳播 影響 沒,2.752650492180384
現在 暫時 專家 香港 紅 十 會 血 專家 這 感覺 血 傳播 冠狀病毒 肺 發炎 機會 低 ,3.012366902473204
香港 冠狀病毒 肺 發炎 超 一 千 五 百 政府 有權利的人 林 月 晚上 八 點 見面 見面 記 訪問 估計 會 說 限制 限制 如何 ,4.1667151626860575
政府 負責 工作 可能 不行 要 給 服務 市民 <MUMBLE>  想 彈性 彈性 給 工作 ,3.358975851967111
忙 時間 同時 同時 <BAD> 交通 坐 不能 ,1.7423638616910622
餐廳 各種 東西 要 <MUMBLE> 限制 要 最近,1.6278528278827122
多 去 茶樓 擠 擠 擠 情況 嚴重 另 危險 高 關閉 關閉 以前 例如 甚麼 唱歌 O K 酒吧 危險 高 ,3.716985184456302
發展 屋 說 門票 有 能 申請 退 門票 細節 書 大排檔 網頁 說 會 另 三 個 <X> 關於 同時 日期 真 另 想出 工作 各種 工作 這 <MUMBLE> 延後 延後 會 ,5.46904234332484
香港 現在 防 肺 發炎 完成 未 做 完成 不能 多 外 回來 回來 回來 ,2.7810557629624086
部分 包括 歲 七 十 以上 老 或者 懷孕 長 病 人羣 或者 一起 人 羣體 能 申請 家 裡面 停留 <MUMBLE> <MUMBLE> 日 十 四 T V B 報道 ,4.183010745957363
國 泰國 這 老闆 特別 開會 支付 股票 股市圖 香港 政府 首先 股票 各種 ,4.054449966073646
現在 星期 可能 說 如何 懲罰 內地 各種 計劃 ,2.1637016775515505
國 泰國 飛機 現在 召集 老闆 開會 特別 多 股票 支付 香港 首先 給 股票 <MUMBLE> 計劃 ,4.326024923329883
公司 未來 仍然 現金 錢 保留 想 計劃 如何 <MUMBLE>,2.2145316219213775
以前 繼續 <MUMBLE> 持續減少 <MUMBLE> 人 客 人 <MUMBLE> 持續減少 費用 監督 減少 發薪 我 現在 說 第 二 真 發薪 沒 放假 計劃 <MUMBLE> ,4.261541044070915
九 十 百分比 負責 參加 有 ,0.9671699580206581
名字 賀 真 回答 沒 炒 人 會不會 ,0.9494272586149679
監督 <MUMBLE> 第 四 日期 期間 真 有權利的人 草字頭 事 交 報告 現在 情況 環境 如何 ,3.057003740113072
政府 可能 減少 限制 再 限制 一 桌 人 數 茶樓 負責 說 現在 肺 發炎 嚴重 支持 會 ,3.1722469507948103
荃灣 這 茶樓 下午 茶 時間 人 交談 流行 蜂擁而至 ,2.5069547224906388
能 打麻將 打麻將 口罩 取下口罩 以前 門 有 <MUMBLE> 毒 清理 量體溫 溫度 有 ,3.5895375189472825
我 繼續 戴口罩 沒 事 政府 星期 六 開始 限制 限制 桌 一 八 桌 八 可能 重複 三 月 四 桌 茶樓 人 說 減少 聚集 ,3.5744525847352517
不開心 有 人 <BAD> <BAD> 一 家 <X> 六 剩餘 兩 個 如何 能 接受 ,1.612634495660849
好像 最近 有 部分 九 十 百分比 經濟 下降 預訂 茶樓 很多桌 取消 差不多 一 半 ,3.839744126068675
另 一 半 甚麼 熟 熟 這 看 情況 再 決定 取消 估計 會 ,1.35973256370193
最近 有 補 訓練 老師 <X> 學生 証實 肺 發炎 <BAD> 衞生 防 中 心 反思 反思 <MUMBLE> 爸 媽 停 帶 小朋友 去 補 訓練 ,3.9535890755411014
肺 發炎 <MUMBLE> <MUMBLE> 學校 分 分 一 房 最 多 四 學生 ,0.9207984831624918
仍然 分 分 最近 有 一 二 <X> 証實 肺 發炎 衞生 防 中 心 說 這 補 訓練 危險 地區 反思 反思 這 暫時 停 去 帶 小朋友 補 訓練 這 沒 科學 証實 研究 感覺 不合理 ,6.325831924563944
如果 這 要 公 開放 說 這 危險 高 <MUMBLE> ,0.9885001554826613
感覺 全部 餐廳 先 停 教育 中 心 聯繫 團體 期盼 訓練 要 示範 清楚 有 規則 繼續 給 服務 有 傳播 繼續 T V B 記 訪問 ,5.003502902031124
香港 留意 冠狀病毒 肺 發炎 打 破壞 一 千 五 百 最近 各處爆發 不知 來源 傳播 政府 有權利的人 林 月 晚上 八 點 見 見 記 訪問 準備 會 說 再次 限制 限制 <MUMBLE> 各種 計劃 ,6.352715767603633
美國 新聞 說 <MUMBLE> 內地 政府 負責 現在 星期 談 香港 情況 可能 說 懲罰 甚麼 內地 各種 方法 計劃 有 限制 ,4.358803036905424
歐洲 會 團體 外 交流 不同團體 聚集 開會 談 <X> 回答 香港 安全 法 規則 ,3.118933026240423
歐洲 會 團體 外 <MUMBLE> 陸續到達 比賽 時間 <MUMBLE> 真 參加 <BAD> 繼續 兩 日 開會 新 冠狀病毒 肺 發炎 影響 至今為止 第 一 次 開會 見面 多人面對面坐下 開會 部分 入 口罩 沒 ,5.731502980062958
希望 歐洲 全部 尊重 理解 內地 立法 香港 這 安全 法 規則 思考 ,3.2700599649127327
澳洲 掩飾 沒 扮 看出 這 有 雙重 想 看 鼓掌 ,1.9922629033907513
真 華 <MUMBLE> 新聞 說 真 反對 國 安全 法 規則 不知 處理 如果 真 香港 經濟 行為 可能 影響 歐洲 美國 <X> 香港 經濟 或者 消費 人 公司 ,5.245381937357089
外 交流 團體 說 真 內地 美國 懲罰 委員 會 四 個 政府 負責 <X> 議員 回答 美國 新 新疆 問題 懲罰 內地 ,4.6174814470292205
美國 <MUMBLE> 最近 說 懲罰 新 新疆 名字 四 個 政府 負責 包括 政府 屋 委員 新 新疆 書 記 寫 名字 C 說 嚴重 幹擾 新 新疆 全部 人 權利 ,5.747305566831392
名字 華 提醒 美國 取消 全部 錯 錯 決定,1.5712106557852472
停 全部 幹擾 內地 內部 事 影響 這 內地 行為 <MUMBLE> ,1.9128136760001746
幼稚 不好 <X> 跟 發展 如何 重複 回答 反應 會 ,2.450666517647564
曬 熱 溫度 二 十 九 至 三 四 風 一般 未來 一 日 兩 日 三 日 天氣 熱 部分 時間 有 曬 ,2.044361735030483
現在 溫度 三 一 濕 百分比 七 一 ,1.0798985162686965
餐廳 開始 明日 開始 七 晚 營業 晚上 入 喫飯 禁止 生意 這 估計 全部 總 損失 三 十 億,3.649655869103941
政府 這些 危險 羣組 羣組 免費 病 毒 化驗 這 再 兩 內地 再 這 香港 機構 處理 負責,3.645722283181984
政府 開始 明天 說 關於 嚴格 控制 <MUMBLE> 現在 新 關於 餐廳 這些 決定 晚 營業 禁止 入 坐 坐 不能 現在 估計 全部 全部 損失 三 十 億,5.171287724228659
餐廳 組織 求 要 他 政府 防 基金 給我 幫我 要,2.0535872540155276
全部 餐廳 營業 外賣 能 不一定 有 有些 做 不能 或者 方法 變 不行 忍 忍 生意 停 或者 關閉,3.9694988134294156
中 小 公司 聯盟 調酒師 工 會 控告 計劃 規則 給我 壓力 營業 困難 提 提 政府 快 第 三 防 基金 給我 幫 幫 幫 羣組 要,4.627156656311642
有 違例 他 <MUMBLE> 能 懲罰 五 千 星期 三 開始 開始 時限 日 十 四,2.026895241544806
小 巴士 司機 覺得 好 爭拗 減少 能 如果 給予我 權 他 口罩 沒 禁止 好 我 保護自己 保護人 全部 車 坐 坐 坐 要 我 一 不,3.8588230269169963
另 香港 成立 分 公司 有 五 月 負責 澳門 檢測 公司 內地 認證 集團 這 澳門 做 做 檢測 試過 超 十 萬 人,3.889706588415428
他 衞生 屋 醫院 管理 屋 要 再 加 加 計算 計算 計算 檢測 限制 七 千 加 要,2.646647309502663
飛機 國 泰 再 附屬 公司 全部 錢獲得 差不多 六 億 八 千 萬 關於 保護 計劃 津貼 津貼 這 暫時 老闆 他 第 一,4.232696879785719
另 飛機 東 投票 會 <BAD> <BAD> 三 九 零 億 方案 通過 了 剛剛 委派 委派 律司 指屏幕 兩 人 去 關於 <MUMBLE> 負責,3.8001695460522145
美容 屋 健身 中 心 唱歌 唱歌 O K 類別 屋 屋 這 十 二 明天 開始 工作 營業 七 天 停 七 天 剛剛 說 短 重複 營業 擔心 環境 困難,4.9349801615463145
打電話 不好意思 這 政府 要 關門 美容 七 日 多 這 這 這 有 延後 要,2.2759914517631383
真 覺得 方便 不能 剛剛 七 日 停 了 繼續 停 停 我 真 不知道 負責 擔心 營業 停 時間 加 長,2.9373070757123703
我 香港 要 不同 要 但是 如 有 偏向 這 知道 違反 內地 兩 制 這 全部 香港 再 思考 要,2.941106307602351
估 天氣 曬 晚 雲 多 最 低 二 九 明日 時 陽光 最高 三 十 三,1.4986013237586007
風 西 南 未來 兩 天 三 天 熱 太陽 會 有 時 光,0.7714856036029836
加 人 一 九 証實 肺 炎 另 十 四 內 來,0.29424016063066755
政府 限制 限制 <MUMBLE> 病 病 有 晚上 六 時 至 五 時 餐廳 禁止 食,1.7789770360965937
美國 特朗普 真 簽署 香港 管 法 計劃 香港 取消 香港 特別 對 對 現在 外 交流 部 嚴 懲罰 懲罰 內地 會 嚴厲 反對,4.539240405050554
給大家 準備 指示屏幕 香港 新冠 肺 炎 再 加 一 九 有 十 四 <MUMBLE> 傳染,2.1396858464909094
現在 階段 未來 一 星期 兩 星期 要 觀察 你們 老人 最 好 家 留,2.8189429549047698
今 開始 餐廳 防 防 限制 有 限制 桌 超 四 人 不行,1.566525181693557
下午 六 時 至 晚 早上 五 時 坐 內 喫飯 禁止 營業 困難 下跌 會 快 會,2.3327897728190945
深水埗 那 餐廳 有 某些 早 下午 四 時 許 晚 食,1.3557624155633166
早 早 好像 下午 茶 早 晚餐 喫 無辦法 現在 肺 炎 配合 要 批評 政府 無理 垃圾 沒有用 為甚麼,4.068849991197496
減少 差不多 七 十 百分比 晚上 喫 喫 重要 收入,2.1294634468024007
客 人 到 舒服 晚上 餐廳 喫 喫 感覺 喜歡,1.801853925939446
這 重要 時 階段 取消 外賣 依靠 困難 營運,2.4631815509348076
九龍城 這 火鍋 <MUMBLE> 決定 變 計劃 變 外賣 擔心 新鮮 食物 變 <MUMBLE>,2.9234676060122817
好像 海鮮 魚 生 各種 要 溫康 低 冷 要 塞車 困難 會,2.2973144922807354
送貨 地方 可能 打 丸 塌 會,1.0178994967878738
餐廳 準備 新鮮 變 壞 食物 例如 海鮮,2.101543332907262
<MUMBLE> 政府 限制 坐 交通工具 各種 戴口罩 仍然 <MUMBLE> 如果 懲罰 <MUMBLE> 車 上 禁示 或者 懲罰 錢,3.5102162885557076
現在 坐 車 如果 交通工具 地鐵 巴士 各種 帶 錢 有 另 戴口罩 要 多 人 習慣 了 戴口罩,3.030173882922668
可能 豁免 例如 歲 未 滿 歲 二 食藥 或者 飲 食 能 病 <MUMBLE>,1.8102642998755085
戴口罩 代表 符合 規則 資料 有 戴口罩 覆蓋 鼻 口 覆蓋 臉 下巴 保護 影響 不 傳染 估 不,3.995545326050442
有 某些 老人 沒注意 脫下口罩 沒注意,2.8111771103506626
轉 車 到處張望 脫下口罩 沒 留意,1.4534803449724452
有 人 話 跟 規則 個人 不舒服 戴口罩 不舒服 一定 但是 要 防 防 自 身體 重要 近距離 接觸 的士 司機 說 多 人 跟 規則 有,4.711800346052019
十 內 有 零 點 五 戴口罩 不 脫口罩 抖氣 如果 戴口罩 不 要 說 提 提 你 戴口罩,2.2583170940734365
特別 給 不 我 再 給 特別 出口 不,1.1067674886762708
跟 香港 過程 發展 覺得 香港 自由 市場 競爭 不能,2.799568231718771
開始 香港 自 管治 法 計劃 有 關 香港 答覆 未 法 政府 負責 名字 華 話 批評 他 違反 國際 法 規則,3.637052425731238
想 真 國 安全 法 規則 負責 政府 負責 名字 政府 行 名字 葉 L 美國 橫蠻 幹涉 香港 自 管治,3.502361828352626
消費 委員 研究 四 六 罐頭 魚 全部 有 金屬 <MUMBLE> 污染 影響,2.5784703988703983
美國 取消 入境 上網 讀 大學 或者 外國 學生 入 限制,2.741798853488057
元朗 名字 橫 洲 政府 屋 計劃 現在 開始 地方 收 收 五 分 一 影響 住戶 未 接受 安排 搬遷,3.506491512985523
現在 肺 炎 影響 一 日 十多 二 十 多 如何 搬 現在 困難 七 月 最 熱 處理,2.1926719596913946
不能 現在 開始 拆 開始 搬 不能 開始 <MUMBLE> 不能 橫 洲 第 一 發展 四 千 政府 屋 一 萬 二 千 人 二 零 二 五 至 二 零 二 六 完成 建樓 <MUMBLE>,2.8680561292046085
香港 隊 足球 以前 隊長 負責 名字 偉 真 退 年 年 二 一,1.7973532546151276
負責 飛 馬 名字 C 偉 談 再 等 一 日期 期間 現在 香港 足球 停 肺 炎 影響 停 第 一 參加 不能 開始 退,2.876750023381996
足球 日期 時期 完結 重複 比實 時期 長 時間 要 思考 要 轉 工作,3.454590733036039
球員 一 個 月 兩 個 月 三 個 月 六 個 月 以上 比賽 沒 訓練 影響 誇張,2.2908916322148523
現在 時間 選 轉 轉 工作 比較 好,1.0821677507228902
繼續 做 有 關 足球 兩 星期 後 說 介紹 計劃,1.5338003090689456
足球 負責 旁述 介紹 或者 未來 機會 有 小朋友 教 小朋友 足球 運動 外 另 工作 嘗試,4.334188035895326
名字 陳 南 華 飛 馬 香港 隊 以前 名字 陳 想 六 月 頭 說 退 工作 <MUMBLE>,1.142193343956618
天氣 情況 天晴 明天 某些 地區 有 雨,2.075971072377648
政府 給 工作 負責 給 好 晚上 這 喫飯 禁止 入 現在 給 能 今 開始 開始,2.2568654634813394
美國 資料 準備 計劃 名單 包括 韓 正 再 名字 再 林 月 剛剛 現在 開始 做 名單 這 開始 做 不 現在 美國 內地 關係 加 加 不要,4.732910744454853
地方 全部 這 荃灣 名字 絲 麗 酒店 做 負責 穿著 口罩 穿著 藍 口罩 全身 藍,4.152531780328585
現在 剛剛 我 你 衫 換 了 知 為甚麼 不知道 想 問 現在 方法 怎樣 如何 步驟 走,2.842664026183778
酒店 馬路 一 旁 酒店 另 一 旁 屋 多 行 行 那裏 石 屋 屋 政府 屋 有 數個 區域 議員 覺得 控告 政府 以前 問 問 沒,3.9349238491915637
真 檢測 沒 <MUMBLE> 真 其他 影響 不,0.8483771108979224
內地 第 二 經濟 年 年 上升 <MUMBLE> 點 二 百分比 現在 重 估計 好 比較,2.1987597902897176
美國 說 關於 公司 <MUMBLE> 工作 負責 限制 入境 簽證 這 剛剛 另 名字 另 <MUMBLE> <MUMBLE> <MUMBLE> 內地 電話 <MUMBLE> 禁止,3.709210651992815
另 新聞 男 補 補習 老師 上 年 銅鑼灣 那 地方 警察 看到 書包 內 長條物品 有 <MUMBLE> 真 藏,3.2280025994605235
英國 <BAD> 話 這 人 權 如果 說話 方法 話 禁止 人 剛剛 美國 說 關於 <MUMBLE> 內地 公司 某些 工作 負責 入境 簽證 這 限制,4.686712583912497
北京 屋 這 某些 工作 負責 開始 簽證 簽證 變 限制 這 公司 錢 給 支持 全部 這 影響 國際 <MUMBLE> 侵犯 人 權,4.081643580559771
美國 幹涉 人 權 真 現在 二 零 零 <MUMBLE> 最 誇張 謊言 如果 身份 政府 美國 真 羞恥,3.1805646801992022
泰國 管 經濟 名字 奇 再 錢 政府 權 名字 內 經濟 全部 工作 辭職,2.4219706220066035
意大利 甲 上臺 名字 雲 準備 客 名字 另 隊 足球 三 三 平手 角落 真 踢 球踢出 名字 路,3.2462902637220137
明天 估計 雲 天氣 曬 有時 下雨 一 二,1.727895653568456
溫度 二 八 <MUMBLE> 最 高 三 十 三 新 計劃 熱 比較 一 至 二 風 西 南 一 天 兩 天 未來 下雨 天氣 曬 有時 下雨 一 二,2.793546398805689
老 老 屋 再 爆發 爆發 有 再 另 歲 七 一 証實 病 女 死亡,1.4448049947102004
美國 資料 考慮 會 內地 共產黨 會 他 家 人 <MUMBLE> 會 入境 美國 禁止 外 交流 部門 真 說 証實 真 這 覺得 他 真 做 方法 不合理,4.294609538285557
香港 新 加 新 新冠 肺 証實 五 八 內 五 十 香港 <MUMBLE> 傳染 加 人 死亡 一 歲 七 一 女 全部 計算 計算 死亡 十 一,3.05316278552261
