ID,Decoded Sentence,Target Sentence,Accuracy
2020-07-05/022154-022403,"['想', '誰', '主', '早', '早', '提醒', '提醒', '提醒', '團體', '有', '至', '至', '東', '東', '東', '勁', '勁', '勁', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['美國', '政府', '權力', '特朗普', '說', '內地', '現在', '立法', '香港', '安全', '法', '考慮', '兩', '至', '三', '計劃', '對於', '內地', '行動', '準備', '幾', '天', '會', '說']",0.0
2020-07-06/008512-008618,"['天氣', '情況', '有時', '晚', '晚', '有', '三', '雨', '雨']","['政府', '最少', '五', '七', '六', '萬', '申請', '了', '<BAD>']",0.0
2020-07-06/012482-012600,"['自', '自', '有', 'C', '不', '不', '不', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['自', '老闆', '重複', '新', '招聘', '員工', '不', '政府', '錢', '收回', '會']",0.18181818181818182
2020-07-06/023432-023738,"['飛機', '路', '這', '即刻', '其實', '其實', '醫', '選', '比', '題目', '建議', '英國', '亞', '公司', '開始', '酒吧', '他', '他', '經濟', '低', '低', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['英國', '傳染', '英國', '傳媒', '報道', '武漢', '病毒', '傳染', '研究', '年', '二', '零', '一', '三', '雲', '南', '發現', '新冠', '肺', '炎', '接近', '病', '毒', '研究', '回答', '沒']",0.0
2020-07-06/032035-032111,"['今', '溫度', '三', '十', '濕', '百分比', '七', '十', '七']","['現在', '溫度', '三', '十', '濕', '百分比', '七', '八', '<BAD>']",0.6666666666666666
2020-07-08/015580-015728,"['海', '中', '中', '兩', '完', '完', '完', '經濟', '內', '內', '低', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['公', '屋', '<BAD>', '權', '名字', '鄭', '關於', '跟', '法', '規則', '處理', '工作', '負責', '有', '關於', '權']",0.0
2020-07-08/017499-017787,"['政府', '新聞', '給', '現在', '第', '名字', '名字', '美國', '現在', '內地', '定', '方法', '方法', '方法', '<MUMBLE>', '方法', '禁止', '說', '真', '二', '罪', '仍然', '不', '<BAD>', '<BAD>']","['政府', '建議', '現在', '七', '月', '開始', '入', '工作', '政府', '負責', '要', '宣誓', '簽署', '保護', '基本', '法', '規則', '跟', '政府', '現在', '工作', '安排', '一', '樣', '複製']",0.04
2020-07-08/026600-026888,"['人', '衞生', '大', '安全', '法', '控告', '控告', '至', '零', '內', '信', '內', '香港', '估', '好', '多', '最後', '最後', '一', '次', '酒店', '酒店', '防', '<BAD>', '<BAD>']","['委員', '會', '調查', '報告', '名字', 'C', '以前', '政府', '權', '以前', '梁', '英', '溝通', '有', '答應', '梁', '英', '要', '求', '他', '確定', '文件', '給', '委員', '會']",0.0
2020-07-11/001256-001418,"['能', '二', '強', '強', '收集', '收集', '全部', '發生', '<MUMBLE>', '時', '開始', '點', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['監督', '喫', '餐廳', '或者', '玩', '各種', '地方', '限制', '限制', '今日', '再次', '限制', '期間', '日', '十', '四', '']",0.0
2020-07-11/001632-001880,"['有', '防', '做', '好', '好', '好', '法', '好', '情況', '臺灣', '臺灣', '或者', '防', '沒', '不同', '有', '另', '感染', '他', '發炎', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['香港', '今日', '再次', '加', '<BAD>', '冠狀病毒', '肺', '發炎', '全部', '計算', '二', '八', '裡面', '有', '十', '六', '傳染', '本地', '另', '三', '十', '三', '現在', '証實', '肺', '發炎', '有', '']",0.0
2020-07-11/005497-005583,"['北京', '肺', '<X>', '以前', '站', '減少', '傳染', '証實']","['包括', '職員', '招聘', '飛機', '各種', '', '<BAD>', '<BAD>']",0.0
2020-07-11/006515-006594,"['如果', '權', '中', '屋', '要', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['有', '富有', '不', '我', '隨便', '搬走', '搬走', '不能', '']",0.0
2020-07-11/020768-021039,"['另', '多', '陽光', '陽光', '聚集', '仍然', '聚集', '人', '不能', '人', '警察', '警察', '年', '年', '年', '年', '二', '十', '另', '另', '另', '組', '組', '返', '返', '<BAD>', '<BAD>', '<BAD>']","['這', '說', '反對', '這', '影響', '看出', '知道', '跟', '法', '規則', '想', '沒', '<X>', '繼續', '破壞', '<MUMBLE>', '違法', '違法', '抗爭', '合理', '好像', '經常', '繼續', '能', '逼', '政府', '請', '']",0.0
2020-07-11/021811-021930,"['最後', '下雨', '防', '規則', '事', '証實', '不能', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['香港', '安全', '法', '規則', '開始', '完', '基本', '法', '規則', '委員', '會', '負責', '名字', 'C', '說', '']",0.0625
2020-07-11/026151-026441,"['如果', '跟', '旅遊', '肺炎', '反對', '肺炎', '肺炎', '深圳', '議員', '議員', '選', '議員', '名字', 'C', '未', '可能', '年', '人人', '人人', '不同', '審判', '保護', '以前', '以前', '以前', '不能', '<BAD>']","['新加坡', '國', '會', '選', '選', '決定', '完', '負責', '名字', '龍', '帶領', '人民', '團體', '保護', '全部', '這', '位置', '位置', '夠', '六', '<MUMBLE>', '百分比', '投票', '歷史', '裡面', '最', '低']",0.0
2020-07-13/002789-002923,"['某人', '看', '有', '四', '社', '內地', '安全', '人', '不能', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['有', '另', '八', '以前', '証實', '肺', '發炎', '家', '人', '設障', '監督', '完成', '不能', '']",0.0
2020-07-13/008844-008940,"['立', '全部', '法', '法', '長', '時間', '不開心', '管理']","['部分', '工作', '如果', '能', '家', '裡面', '工作', '']",0.0
2020-07-13/011020-011290,"['地鐵', 'C', 'C', 'C', '大', '大', '<X>', '<MUMBLE>', '重複', '發炎', '開', '<BAD>', '女', '反對', '新', '全部', '一', '全部', '申請', '<X>', '申請', '申請', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['經濟', '發展', '屋', '說', '因為', '肺', '發炎', '情況', '真', '決定', '星期', '三', '開始', '<BAD>', '書', '大排檔', '這', '延後', '有', '部分', '書', '經濟', '說', '退', '退', '<MUMBLE>', '但是', '感覺', '這', '好', '遲', '']",0.0
2020-07-13/024716-024808,"['看', '再', '審判', '九', '說', '這', '區域']","['因為', '這', '說', '地方', '窄', '', '<BAD>']",0.0
2020-07-14/027363-027506,"['海', '關', '某人', '某人', '火', '地鐵', '重複', '真', '証實', '花', '環境', '機會', '機會']","['旺角', '美容', '某些', '想', '現在', '停', '想', '以前', '早', '約', '不', '失敗', '<BAD>']",0.0
2020-07-15/001610-001684,"['四', '州', '香港', '加', '這', '投票', '<BAD>']","['三', '七', '另', '晚上', '証實', '肺', '炎']",0.0
2020-07-15/011140-011287,"['某些', '政府', '政府', '<BAD>', '希望', '地區', '有時', '有時', '有時', '有時', '沒']","['多', '自', '戴口罩', '自覺', '進來', '我', '全部', '<MUMBLE>', '空氣流通', '能', '<BAD>']",0.0
2020-07-15/023258-023372,"['屋', '給', '十', '繼續', '工作', '如果', '如果', '決定', '能']","['拆', '屋', '賠償', '負責', '要', '搬', '如何', '正常', '<BAD>']",0.0
2020-07-16/016633-016956,"['歲', '飛機', '加', '化驗', '主', '人', '男', '人', '這', '現在', '考試', '傳染', '地區', '地區', '幫', '比', '比', '最後', '最後', '零', '零', '零', '千', '千', '幾', '武漢', '區域', '時間', '負責', '名字']","['好像', '區域', '政府', '這', '香港', '帶領', '內地', '內地', '合資', '香港', '合資', '公司', '看', '情況', '甚麼', '公司', '大', '小', '環境', '怎樣', '我', '真', '審視', '評估', '能', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']",0.0
2020-07-17/023146-023330,"['考試', '聯', '大', '考試', '上網', '房', '房', '証實', '健康', '內', '內', '下', '不知道', '經濟', '有', '<BAD>', '<BAD>', '<BAD>']","['錢', '委員', '會', '項目', '未', '這些', '決定', '全部', '換', '完', '準備', '再', '安排', '諮詢', '諮詢', '開會', '情況', '要']",0.0
2020-07-17/032489-032584,"['希望', '保護', '空氣', '質素', '健康', '健康', '<BAD>']","['環保', '屋', '說', '空氣', '質素', '健康', '指屏幕']",0.14285714285714285
2020-07-18/018249-018331,"['保護', '保護', '保護', '活動', '自', '仍然', '<BAD>', '<BAD>']","['參加', '有關', '立', '法', '功能', '選舉', '希望', '政府']",0.0
2020-07-18/023585-023802,"['名字', '<MUMBLE>', '說', '今', '今', '工作', '今', '今', '規則', '準備', '全部', '口罩', '今', '最後', '最後', '加', '過程', '能']","['熱', '血', '公', '民', '說', '說', '想', '重複', '香港', '本土', '屬於', '經濟', '文化', '想', '互動', '網絡', '連繫', '要']",0.0
2020-07-19/018536-018728,"['美國', '管理', '管理', '兩', '兩', '三', '關閉', '規則', '比賽', '說', '附近', '誰', '名字', '參加', '教', '名字']","['英國', '說', '可能', '暫時', '香港', '捉走', '簽約', '停', '香港', '安全', '<BAD>', '內地', '安全', '法', '回答', '<BAD>']",0.0
2020-07-21/018448-018548,"['人', '附近', '附近', '海', '警察', '接觸', '嚴', '加', '肺', '炎']","['新聞', '時間', '繼續', '關於', '股票', '新聞', '香港', '股票', '情況', '請看']",0.0
2020-07-21/031965-032039,"['今', '溫度', '二', '十', '濕', '七', '七', '二']","['溫度', '三', '一', '濕', '七', '十', '百分比', '<BAD>']",0.0
2020-07-22/016720-016813,"['防', '清理', '留意', '全部', '時間', '有']","['故意', '破壞', '內地', '美國', '關係', '粗暴']",0.0
2020-07-22/018044-018197,"['做', '未', '完', '發現', '有', '一', '日期', '權力', '決定', '困難', '<MUMBLE>', '困難']","['比較', '誰', '幹涉', '另', '國', '內', '事', '誰', '<BAD>', '<BAD>', '<BAD>', '<BAD>']",0.0
2020-07-25/001643-001746,"['澳門', '警察', '天', '內', '計劃', '事', '事', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['創', '一', '日', '新', '高', '當中', '一', '二', '六', '本地', '傳染']",0.0
2020-07-25/017904-018151,"['檢測', '申請', '後', '困難', '困難', '現在', '現在', '現在', '準備', '現在', '比', '沒', '希望', '希望', '快', '快', '快', '人', '香港', '<MUMBLE>', '禁止', '禁止']","['領事館', '工作', '美國', '南', '任何人', '決定', '有', '對', '屋', '代表', '發言', '說', '<X>', '關閉', '領事館', '想', '保護', '美國', '知識', '權', '<BAD>', '<BAD>']",0.0
2020-07-26/017695-017907,"['政府', '想', '說', '開', '有', '說', '希望', '開始', '飛機', '去', '人人', '人人', '權', '希望', '希望', '希望', '希望', '禁止', '禁止']","['英國', '政府', '權力', '名字', '約', '計劃', '我', '想', '反叛', '法', '規則', '修改', '內地', '俄羅斯', '影響', '防', '能', '<BAD>', '<BAD>']",0.0
2020-07-26/030617-030776,"['但是', '錢', '十', '百分比', '百分比', '最', '最', '外國', '傳播', '樣', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['日本', '工作', '北', '海', '名字', '多', '主要', '範圍', '三', '比', '一', '打敗', '橫', '水']",0.0
2020-07-27/003091-003260,"['我', '一', '時間', '發展', '政府', '五', '男', '他們', '他們', '困難', '三', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['飲', '食', '喫', '藥', '滿', '歲', '兩', '沒', '合理', '解釋', '能', '免', '街', '吸煙', '免', '禁止']",0.0
2020-07-27/026405-026761,"['美國', '星期', '不同', '不同', '不同', '<BAD>', '<MUMBLE>', '以前', '口罩', '口罩', '真', '有關', '有關', '這', '不', '有關', '禁止', '暫時', '説', '長', '開始', '教育', '教育', '全部', '日期', '下午', '星期']","['美國', '駐', '內地', '城', '這', '真', '領事館', '早上', '關門', '正', '門', '入', '北京', '外', '交', '組', '說', '美國', '關門', '<MUMBLE>', '入', '內地', '領事館', '這', '對', '反應', '<BAD>']",0.037037037037037035
2020-07-27/027045-027245,"['日本', '東京', '西', '兩', '一', '人', '兩', '日', '日', '日', '開始', '影響', '有', '<BAD>']","['今', '員工', '隊', '美國', '海', '軍', '今', '駐', '散', '今', '命令', '旗', '降下', '給']",0.0
2020-07-30/013889-014018,"['美國', '名字', '一', '名字', '一', '特朗普', '上升', '人', '我', '沒', '這']","['麻煩', '禁止', '坐', '兩', '天', '明天', '重複', '<BAD>', '<BAD>', '<BAD>', '<BAD>']",0.0
2020-07-31/004164-004328,"['這', '情況', '人', '管理', '聚集', '<MUMBLE>', '會', '傳染', '傳染', '傳染']","['不一定', '這', '情況', '人', '人流', '聚合', '嚴重', '危險', '影響', '<BAD>']",0.0
2020-08-01/016900-017039,"['歲', '歲', '歲', '一', '名字', '影響', '接受', '接受', '<BAD>', '<BAD>', '<BAD>']","['年齡', '八', '九', '女', '屯門', '康', '和', '老人', '分院', '黃', '金']",0.0
2020-08-01/021446-021711,"['多', '不', '公', '公', '喫飯', '人', '美國', '人', '多', '雲', '雲', '外', '外', '外', '外', '方法', '外', '外', '他', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['我', '估計', '減', '一定', '幫', '能', '醫', '管', '屋', '估計', '<MUMBLE>', '亞', '博覽', '屋', '兩', '房間', '能', '給', '四', '百', '牀', '但是', '有', '技術', '問題', '需要', '處理', '日期', '開始', '未']",0.0
2020-08-01/025069-025151,"['<MUMBLE>', '政府', '安排', '違反', '示威', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['', '澳門', '三', '風', '提醒', '估計', '晚上', '依然', '會']",0.0
2020-08-01/025688-025892,"['日本', '計劃', '計劃', '聚集', '真', '關於', '國', '重要', '重要', '重要', '影響', '錢', '內', '年', '時', '時', '樣', '<BAD>', '<BAD>', '<BAD>']","['大', '連', '說', '十', '三', '命令', '命令', '命令', '要', '全部', '合作', '防', '肺', '特別', '沒', '特別', '需要', '去', '另', '不能']",0.0
2020-08-02/009671-010002,"['立', '繼續', '繼續', '繼續', '名字', '會', '名字', '名字', '會', '停', '關於', '關於', '關於', '另', '繼續', '決定', '香港', '關於', '月', '坐', '好像', '美國', '美國', '方法', '方法', '方法', '方法', '區域', '一', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['亞洲', '博物館', '開始', '完', '開始', '接受', '接受', '普通', '或者', '身體', '看不見', '生病', '有', '新', '冠狀', '肺', '炎', '人', '入院', '真', '<BAD>', '政府', '<BAD>', '權力', '<MUMBLE>', '醫療', '管理', '屋', '有權力的人', '名字', '說', '信', '這', '減少', '久等', '時間']",0.0
2020-08-04/023455-023765,"['內地', '有', '韓', '新聞', '美國', '說', '內地', '例如', '調查', '公司', '公司', '武漢', '美國', '美國', '美國', '星期', '今', '真', '計劃', '計劃', '聯', '<BAD>', '政府', '這', '香港', '資料', '<BAD>', '<BAD>']","['', '部分', '<BAD>', '想', '煽動', '或者', '部分', '議員', '繼續', '<BAD>', '可能', '<BAD>', '安全', '法', '規則', '放入', '完', '有', '部分', '行為', '<BAD>', '人', '經常', '基本', '會', '嚴重', '這', '行為']",0.0
2020-08-05/024272-024543,"['消息', '政府', '法', '馬', '全部', '船', '全部', '醫院', '全部', '內', '內', '長', '', '計劃', '計劃', '計劃', '專業', '打', '飛機', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['<X>', '<MUMBLE>', '<MUMBLE>', '這', '香港', '這', '香港', '在', '成立', '這', '內地', '機構', '這', '全部', '要', '再', '各種', '<BAD>', '公司', '負責', '組', '組', '這', '支持', '服務', '不知道', '資料']",0.0
2020-08-06/000422-000635,"['香港', '加', '証實', '証實', '有', '要', '康復', '有', '屋', '旅遊', '要', '億', '旅遊', '旅遊', '有', '四', '人', '化驗', '看', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['新', '冠狀', '肺', '炎', '再', '加', '九', '五', '証實', '証實', '病', '內', '有', '九', '五', '爆', '傳染', '擴散', '有', '超', '四', '十', '百分比', '哪裏來', '不知道']",0.0
2020-08-09/011167-011449,"['北京', '北', '樓', '有', '樓', '樓', '樓', '有', '他', '感染', '減少', '減少', '聚集', '真', '美國', '真', '未來', '一', '有', '三', '百', '去', '死亡', '死亡', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['宿舍', '一', '個', '月', '兩', '個', '月', '三', '個', '月', '負責', '他', '希望', '檢測', '<X>', '看不到', '收藏', '人', '我', '擔心', '不知道', '<BAD>', '成功', '有', '<BAD>', '或者', '沒', '事', '希望', '全部', '沒', '事', '']",0.030303030303030304
2020-08-09/011462-011764,"['我', '負責', '五', '買', '買', '內', '計算', '計算', '八', '八', '八', '八', '一', '多', '華', '多', '如果', '真', '如果', '全部', '二', '月', '小時', '小時', '少', '地方', '一', '星期', '四', '<BAD>', '<BAD>', '<BAD>']","['真', '現在', '全部', '有', '一', '千', '二', '百', '<MUMBLE>', '公司', '介紹', '計劃', '這', '喜歡', '不喜歡', '自', '決定', '中', '區域', '宿舍', '這', '強迫', '全部', '要', '檢測', '如果', '檢測', '不', '要', '趕走', '電視廣播有限公司', '報導']",0.0
2020-08-09/018126-018243,"['這', '錢', '錢', '其實', '其實', '香港', '人', '去', '再']","['張', '中', '懲罰', '美國', '對於', '香港', '內地', '負責', '懲罰']",0.1111111111111111
2020-08-10/005330-005470,"['政府', '股票', '安全', '後', '後', '破壞', '給', '破壞', '不能', '不能', '要']","['警察', '安全', '屋', '商業', '各種', '壞心腸', '調查', '負責', '到', '到', '<BAD>']",0.0
2020-08-11/006246-006347,"['現在', '內', '環境', '武漢', '這', '星期', '傳染', '緊急', '會', '<BAD>', '<BAD>']","['繼續', '出任', '依然', '立', '法', '會', '希望', '他', '珍惜', '這', '機會']",0.0
2020-08-11/023220-023574,"['說', '有', '日本', '船', '船', '調查', '這', '一', '地方', '調查', '去', '調查', '調查', '關於', '大', '大', '北', '去', '早上', '早上', '十', '說', '真', '負責', '清理', '清理', '租', '這', '租', '仍然', '減少', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['華', '醫', '屋', '過程', '有', '病', '証實', '証實', '証實', '多', '政府', '負責', '説', '名字', '勇', '估', '全部', '醫', '屋', '內', '感染', '感染', '現在', '這', '証實', '肺', '炎', '人', '病', '護士', '醫生', '研究', '另', '病', '人', '全部', '化驗', '化驗', '沒', '事']",0.0
2020-08-11/026252-026384,"['有', '以前', '同意', '票', '票', '紀念', '紀念', '四', '基本', '規則', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['另', '剛剛', '証實', '肺', '炎', '男', '護士', '估計', '社', '區域', '傳染', '感染', '病', '病', '人', '無關']",0.0
2020-08-11/032088-032191,"['餐廳', '選', '選', '負責', '取消', '有', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['溫度', '二', '十', '七', '至', '三', '十', '一', '風', '南', '東', '南']",0.0
2020-08-13/001329-001439,"['現在', '內', '內', '武漢', '加', '一', '肺', '六', '六']","['<MUMBLE>', '請看', '香港', '加', '六', '九', '冠狀', '肺', '炎']",0.0
2020-08-13/002032-002392,"['明天', '香港', '加', '十', '幾', '幾', '區域', '處理', '隔離', '十', '有權力的人', '計劃', '計劃', '時間', '長', '人', '死亡', '萬', '萬', '年', '不要', '名字', '今', '說', '有', '學生', '全部', '有', '沒', '傳染', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['一', '以前', '印尼', '宿舍', '旺角', '九', '樓', '屋', '負責', '家', '人', '有', '証實', '肺', '炎', '衞生', '防', '中', '心', '這', '不', '合作', '真', '警察', '部門', '聯絡', '談', '情況', '他', '登記', '登記', '登記', '記錄', '沒']",0.0
2020-08-13/003437-003757,"['北京', '負責', '有', '政府', '或者', '或者', '醫院', '醫院', '病', '學校', '少', '或者', '有', '屋', '首先', '有', '關', '十', '三', '醫院', '安排', '中', '心', '發燒', '毒', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['', '以前', '機', '隊', '男', '警察', '星期日', '証實', '肺', '炎', '數天', '後', '開始', '說', '証實', '肺', '炎', '化驗', '有', '少許', '寄信', '錯', '留意', '很久', '証實', '沒', '追', '再', '原來', '漏']",0.0
2020-08-13/007779-007879,"['再', '全部', '再', '日本', '現在', '剛剛', '排隊', '不能', '<BAD>']","['好像', '我', '好像', '街', '老鼠', '捉', '捉', '好像', '稱呼自己']",0.0
2020-08-13/008419-008582,"['有', '九', '關於', '關於', '這', '完成', '這', '再', '香港', '<BAD>', '<BAD>', '危險', '香港']","['工作', '內', '限制', '內地', '限制', '嚴', '加', '不理會', '兩', '困難', '給', '回家', '安全']",0.0
2020-08-14/000402-000639,"['另', '亞', '亞', '但是', '爆炸', '包括', '九', '九', '九', '真', '拘捕', '拘捕', '錢', '上', '上', '三', '全部', '他', '內', '四', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['肉', '貨', '公司', '名字', '丹麥', '皇', '土生土長', '名字', '哥', '真', '根', '<X>', '超', '一', '百', '幾', '<MUMBLE>', '肺', '炎', '以前', '六', '月', '前', '貨', '香港', '有', '賣']",0.037037037037037035
2020-08-14/006358-006439,"['真', '研究', '政府', '希望', '談']","['小心', '留意', '日期', '哪裏來', '貨']",0.0
2020-08-14/014539-014719,"['政府', '管理', '說', '說', '地鐵', '期間', '今日', '再', '學校', '內地', '派', '派', '停', '下雨', '快', '減', '減']","['政府', '有權力的人', '林', '月', '說', '鼓勵', '參加', '這次', '八', '月', '準備', '開始', '說', '免費', '檢測', '新冠肺炎', '<BAD>']",0.058823529411764705
2020-08-14/014861-015017,"['', '兩', '兩', '等', '住', '口罩', '兩', '兩', '<MUMBLE>', '兩', '人', '日', '口罩', '坐', '坐', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['<BAD>', '林', '月', '上', '網', '說', '一', '月', '直至', '現在', '政府', '安排', '冠狀', '肺', '炎', '檢測', '超', '一', '百', '萬']",0.0
2020-08-14/018198-018518,"['政府', '說', '他', '說', '報告', '用', '批准', '管理', '屋', '北', '北', '權', '權', '林', '分', '一', '控告', '資料', '教育', '分', '分', '真', '包括', '失敗', '失敗', '研究', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['香港', '政府', '<MUMBLE>', '新', '冠狀', '肺', '炎', '影響', '嚴重', '全世界', '本地', '香港', '經濟', '貨', '全部', '第', '一', '日期', '期間', '下降', '九', '點', '一', '第', '二', '日期', '下降', '九', '依然', '弱']",0.0
2020-08-14/023018-023251,"['今', '屋', '說', '月', '他', '今', '完', '完', '飛機', '飛機', '飛機', '五', '百', '百', '零', '零', '最', '低', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['全部', '計算', '完', '今', '年', '頭', '七', '個', '月', '全部', '工作', '六', '七', '一', '萬', '人', '七', '月', '工作', '失業', '六', '月', '一', '樣', '五', '至', '七', '百分比']",0.0
2020-08-15/004008-004242,"['日本', '日本', '兩', '一', '想', '想', '計劃', '情況', '多', '加', '世界', '世界', '全部', '這', '事', '沒', '不能', '二', '情況', '年']","['最近', '情況', '社', '交流', '活動', '暫停', '完全', '不', '部分', '聚集', '<BAD>', '喫飯', '各種', '有', '擔心', '依然', '<BAD>', '<BAD>', '<BAD>', '<BAD>']",0.0
2020-08-15/008974-009217,"['現在', '準備', '加', '炎', '病', '情況', '擴散', '變', '說', '一', '錢', '內', '三', '資料', '資料', '資料', '不能', '合理', '但是', '仍然', '合理']","['非', '前', '<BAD>', '血', '抽', '其實', '捉去', '危險', '高', '病', '血', '抽', '擔心', '傳染', '危險', '加', '高', '抽', '血', '負責', '告訴我']",0.0
2020-08-15/009709-009831,"['這', '他們', '前', '前', '前', '有', '接受', '傳染', '沒']","['去', '去', '去', '房', '去', '去', '去', '傳染', '危險']",0.1111111111111111
2020-08-16/000401-000490,"['感覺', '肺', '炎', '接觸', '情況', '會', '路', '', '<BAD>', '<BAD>', '<BAD>']","['冠', '狀', '肺', '炎', '証明', '証實', '一', '日', '下降', '七', '四']",0.0
2020-08-16/004925-005071,"['我', '提醒', '今', '違反', '仍然', '仍然', '仍然', '真', '談', '談', '個', '<BAD>', '<BAD>', '<BAD>']","['另', '四', '進來', '包括', '一', '菲律賓', '負責', '請', '另', '三', '印度', '回來', '香港', '人']",0.0
2020-08-16/005830-005953,"['內地', '大約', '年', '個', '個', '水', '年', '年', '年', '月', '<BAD>', '<BAD>', '<BAD>']","['給', '長', '時間', '高', '危險', '工作', '負責', '錢', '資助', '緊急', '處理', '錢', '會']",0.0
2020-08-16/019045-019241,"['真', '錢', '肺', '會', '月', '香港', '人', '規則', '定', '三', 'A', '附近', '附近', '參加', '處理', '處理', '處理']","['經濟', '<BAD>', '下降', '<MUMBLE>', '要', '考慮', '內地', '', '周轉', '希望', '健康', '號碼', '快', '掃描二維碼', '開始', '說', '<BAD>']",0.0
2020-08-17/008109-008271,"['但是', '但是', '立', '計劃', '計劃', '房', '房', '開', '衞生', '衞生', '炎', '<BAD>', '<BAD>', '<BAD>']","['這', '政府', '負責', '運輸', '屋', '再', '船', '這', '公司', '<MUMBLE>', '開會', '休息', '安排', '談']",0.0
